file_name,labels
f02/f02-003/f02-003-05-00.png,those
g06/g06-018d/g06-018d-03-04.png,hoped
n03/n03-120/n03-120-06-05.png,Injun
a02/a02-106/a02-106-00-03.png,three
g06/g06-018p/g06-018p-05-01.png,there
k04/k04-014/k04-014-06-00.png,young
m01/m01-125/m01-125-00-07.png,coast
c03/c03-081d/c03-081d-01-04.png,Irene
g06/g06-047o/g06-047o-02-04.png,later
a01/a01-113u/a01-113u-04-04.png,would
e01/e01-113/e01-113-00-07.png,thumb
b05/b05-098/b05-098-09-04.png,Adhem
a05/a05-121/a05-121-05-02.png,Canon
c03/c03-096d/c03-096d-05-03.png,hopes
m04/m04-131/m04-131-05-06.png,front
r03/r03-110/r03-110-01-07.png,three
m06/m06-106/m06-106-03-07.png,Chief
a01/a01-007u/a01-007u-02-01.png,would
p02/p02-131/p02-131-06-02.png,would
r03/r03-002/r03-002-06-02.png,utter
m04/m04-200/m04-200-06-01.png,could
g06/g06-011e/g06-011e-04-07.png,going
b06/b06-042/b06-042-01-04.png,seeks
g04/g04-098/g04-098-03-06.png,first
c02/c02-056/c02-056-08-04.png,First
a01/a01-020x/a01-020x-01-01.png,House
m01/m01-090/m01-090-00-04.png,undue
a06/a06-128/a06-128-05-00.png,about
b01/b01-014/b01-014-02-01.png,could
p02/p02-121/p02-121-01-00.png,trust
j04/j04-080/j04-080-05-05.png,decay
g06/g06-050b/g06-050b-08-04.png,cured
k04/k04-093/k04-093-07-04.png,avoid
n03/n03-082/n03-082-00-05.png,Maybe
e01/e01-062/e01-062-04-03.png,quick
a01/a01-096u/a01-096u-02-02.png,which
d01/d01-060/d01-060-01-04.png,texts
n06/n06-111/n06-111-04-09.png,slope
k07/k07-059a/k07-059a-00-04.png,place
c03/c03-096b/c03-096b-04-08.png,hopes
b04/b04-147/b04-147-07-00.png,Happy
e01/e01-119/e01-119-04-06.png,close
g07/g07-079a/g07-079a-03-06.png,Byron
l04/l04-020/l04-020-00-13.png,misty
b06/b06-056/b06-056-01-03.png,while
a04/a04-000/a04-000-02-03.png,their
d06/d06-082/d06-082-01-11.png,would
a01/a01-007u/a01-007u-00-06.png,Peers
r02/r02-038/r02-038-02-11.png,along
g06/g06-050j/g06-050j-00-01.png,first
c04/c04-008/c04-008-07-09.png,break
a04/a04-031/a04-031-06-02.png,Party
a04/a04-092/a04-092-00-03.png,kinds
g06/g06-026l/g06-026l-01-06.png,Valet
n06/n06-100/n06-100-02-05.png,about
e04/e04-030/e04-030-00-05.png,screw
g01/g01-034/g01-034-01-00.png,booty
g01/g01-022/g01-022-07-03.png,CLASS
d06/d06-091/d06-091-05-02.png,knows
r06/r06-022/r06-022-06-07.png,cried
j04/j04-061/j04-061-02-05.png,glass
h04/h04-049/h04-049-01-04.png,their
l01/l01-016/l01-016-02-00.png,charm
r03/r03-007/r03-007-06-01.png,hands
b06/b06-042/b06-042-09-02.png,Party
a03/a03-063/a03-063-06-06.png,still
f02/f02-036/f02-036-05-03.png,older
a06/a06-051/a06-051-07-04.png,scene
p03/p03-158/p03-158-03-04.png,still
g06/g06-050f/g06-050f-05-11.png,cured
p02/p02-105/p02-105-00-10.png,Gavin
e06/e06-006/e06-006-01-01.png,light
g07/g07-003b/g07-003b-07-02.png,Gamba
e01/e01-113/e01-113-03-05.png,place
c06/c06-000/c06-000-04-00.png,never
n01/n01-000/n01-000-05-08.png,after
h07/h07-063a/h07-063a-00-07.png,upper
f04/f04-087/f04-087-02-05.png,going
e07/e07-108/e07-108-09-05.png,those
e04/e04-083/e04-083-06-03.png,under
a01/a01-132/a01-132-04-03.png,which
b05/b05-067/b05-067-05-07.png,chain
e01/e01-119/e01-119-04-04.png,bring
g06/g06-011e/g06-011e-04-03.png,tired
f07/f07-024b/f07-024b-08-00.png,Above
p02/p02-105/p02-105-07-07.png,hotel
k07/k07-125/k07-125-04-03.png,loved
e06/e06-070/e06-070-08-05.png,whose
a01/a01-043x/a01-043x-00-01.png,talks
k02/k02-067/k02-067-04-07.png,about
g06/g06-037f/g06-037f-03-00.png,While
k03/k03-157/k03-157-03-01.png,Prime
g06/g06-037d/g06-037d-08-02.png,first
f07/f07-046b/f07-046b-01-03.png,point
e02/e02-100/e02-100-05-04.png,tools
g05/g05-098/g05-098-02-03.png,guard
n04/n04-022/n04-022-03-03.png,ought
r03/r03-090/r03-090-05-04.png,proof
l04/l04-106/l04-106-01-03.png,night
n02/n02-004/n02-004-00-04.png,least
n06/n06-128/n06-128-02-02.png,north
c03/c03-021a/c03-021a-02-05.png,moved
l07/l07-111/l07-111-10-00.png,drove
g01/g01-012/g01-012-02-04.png,Gaunt
g06/g06-037k/g06-037k-08-00.png,first
d05/d05-030/d05-030-07-01.png,James
c04/c04-050/c04-050-00-03.png,night
f07/f07-042b/f07-042b-07-02.png,piece
l04/l04-106/l04-106-01-07.png,Roddy
m02/m02-102/m02-102-04-02.png,being
k04/k04-064/k04-064-01-03.png,dwell
l04/l04-020/l04-020-05-06.png,where
a04/a04-092/a04-092-00-02.png,three
m02/m02-106/m02-106-05-02.png,means
r06/r06-126/r06-126-06-03.png,being
b01/b01-118/b01-118-02-06.png,South
m01/m01-095/m01-095-03-04.png,There
p02/p02-090/p02-090-02-01.png,Gavin
f02/f02-076/f02-076-02-00.png,level
n04/n04-000/n04-000-05-01.png,tears
g06/g06-011p/g06-011p-02-12.png,wrote
g06/g06-045j/g06-045j-03-07.png,being
g06/g06-037j/g06-037j-09-03.png,since
c03/c03-016b/c03-016b-01-08.png,lives
m02/m02-059/m02-059-01-13.png,guess
f02/f02-020/f02-020-01-01.png,takes
a01/a01-030u/a01-030u-08-07.png,right
c02/c02-030/c02-030-03-03.png,shows
a06/a06-000/a06-000-05-00.png,Lloyd
c03/c03-096b/c03-096b-06-02.png,their
a04/a04-023/a04-023-03-04.png,PARIS
b06/b06-071/b06-071-05-03.png,could
d06/d06-008/d06-008-02-02.png,speak
a01/a01-043u/a01-043u-01-05.png,today
b01/b01-000/b01-000-06-03.png,issue
e04/e04-083/e04-083-03-08.png,these
g06/g06-011o/g06-011o-03-04.png,Pearl
h06/h06-079/h06-079-00-04.png,forms
e02/e02-086/e02-086-05-01.png,other
m02/m02-048/m02-048-09-02.png,first
n01/n01-020/n01-020-05-00.png,below
g06/g06-031p/g06-031p-03-10.png,great
g05/g05-094/g05-094-02-03.png,front
g07/g07-079a/g07-079a-02-04.png,money
e04/e04-124/e04-124-01-11.png,seats
a03/a03-017/a03-017-03-05.png,Prime
g06/g06-018f/g06-018f-02-08.png,hoped
f07/f07-019b/f07-019b-07-00.png,began
f07/f07-046b/f07-046b-06-09.png,which
a05/a05-022/a05-022-04-01.png,truth
b04/b04-054/b04-054-03-09.png,enjoy
d01/d01-019/d01-019-00-07.png,which
g04/g04-104/g04-104-02-06.png,spent
g06/g06-011g/g06-011g-04-00.png,tired
g04/g04-036/g04-036-07-00.png,great
p03/p03-004/p03-004-00-06.png,brand
a02/a02-102/a02-102-03-04.png,steps
m04/m04-012/m04-012-03-01.png,Motor
h04/h04-028/h04-028-00-01.png,price
a01/a01-128/a01-128-04-01.png,which
h04/h04-021/h04-021-05-08.png,which
h07/h07-013/h07-013-06-03.png,goods
g04/g04-043/g04-043-04-08.png,could
d05/d05-025/d05-025-08-02.png,Books
n04/n04-031/n04-031-00-02.png,shore
g04/g04-026/g04-026-01-04.png,music
g04/g04-026/g04-026-06-00.png,could
g06/g06-031r/g06-031r-06-10.png,knows
b06/b06-064/b06-064-00-03.png,stood
b04/b04-181/b04-181-06-08.png,fight
e04/e04-015/e04-015-03-00.png,cross
g06/g06-011k/g06-011k-03-04.png,Pearl
g06/g06-011f/g06-011f-03-12.png,going
b06/b06-023/b06-023-07-01.png,range
a03/a03-027/a03-027-04-08.png,roots
c03/c03-000d/c03-000d-01-05.png,opens
e06/e06-015/e06-015-07-00.png,going
r06/r06-066/r06-066-09-03.png,spray
g07/g07-022b/g07-022b-02-07.png,Gamba
d06/d06-056/d06-056-05-02.png,cause
c03/c03-016e/c03-016e-10-02.png,child
g06/g06-037e/g06-037e-03-05.png,there
r02/r02-054/r02-054-04-10.png,tried
m02/m02-090/m02-090-07-08.png,their
j04/j04-008/j04-008-02-03.png,forty
g04/g04-014/g04-014-01-03.png,until
b01/b01-057/b01-057-05-02.png,moral
a01/a01-030x/a01-030x-07-03.png,delay
c03/c03-003a/c03-003a-02-03.png,again
a02/a02-053/a02-053-01-10.png,which
e06/e06-021/e06-021-09-05.png,after
r03/r03-035/r03-035-00-05.png,count
k02/k02-018/k02-018-02-04.png,Nigel
k04/k04-005/k04-005-04-10.png,Doria
n04/n04-092/n04-092-03-05.png,could
k04/k04-017/k04-017-06-00.png,could
a04/a04-023/a04-023-02-09.png,three
r02/r02-000/r02-000-05-05.png,wives
a03/a03-063/a03-063-05-01.png,about
r02/r02-127/r02-127-03-00.png,climb
f07/f07-032a/f07-032a-08-05.png,their
g06/g06-011k/g06-011k-04-06.png,seems
a03/a03-037/a03-037-03-06.png,faced
a03/a03-047/a03-047-09-05.png,about
c06/c06-076/c06-076-01-05.png,never
g04/g04-014/g04-014-05-04.png,young
k03/k03-152/k03-152-05-01.png,Young
c04/c04-056/c04-056-03-08.png,skirt
c04/c04-008/c04-008-06-04.png,brash
e04/e04-038/e04-038-00-07.png,prove
m04/m04-012/m04-012-00-07.png,Dinas
c03/c03-081e/c03-081e-06-00.png,makes
m02/m02-106/m02-106-02-01.png,would
a01/a01-117/a01-117-01-00.png,needy
g06/g06-011n/g06-011n-05-02.png,which
k02/k02-018/k02-018-06-06.png,about
g06/g06-050h/g06-050h-07-04.png,being
g06/g06-031i/g06-031i-04-00.png,great
b01/b01-062/b01-062-02-01.png,wrong
n06/n06-123/n06-123-04-00.png,rough
b02/b02-013/b02-013-04-03.png,risks
e04/e04-019/e04-019-02-02.png,width
a02/a02-042/a02-042-02-04.png,today
k04/k04-039/k04-039-06-12.png,order
j06/j06-005/j06-005-01-06.png,their
r02/r02-010/r02-010-00-07.png,final
g06/g06-047f/g06-047f-02-03.png,being
c03/c03-021a/c03-021a-08-09.png,while
g06/g06-018o/g06-018o-01-01.png,Pearl
f07/f07-006/f07-006-01-08.png,lance
a01/a01-038x/a01-038x-02-01.png,found
f07/f07-101b/f07-101b-02-03.png,which
n06/n06-175/n06-175-07-03.png,about
l07/l07-111/l07-111-05-04.png,shirt
g06/g06-031c/g06-031c-00-09.png,wrote
m01/m01-110/m01-110-00-00.png,There
b05/b05-083/b05-083-00-02.png,other
g07/g07-071a/g07-071a-04-00.png,loved
a01/a01-043/a01-043-07-02.png,tasks
c06/c06-138/c06-138-03-05.png,which
d06/d06-072/d06-072-09-08.png,which
d04/d04-021/d04-021-03-03.png,these
g06/g06-047a/g06-047a-06-02.png,Mauro
g06/g06-031m/g06-031m-04-05.png,great
r03/r03-090/r03-090-03-01.png,would
d04/d04-111/d04-111-04-05.png,which
c01/c01-066/c01-066-08-03.png,early
g06/g06-037l/g06-037l-00-10.png,false
h04/h04-025/h04-025-00-02.png,foods
b04/b04-066/b04-066-03-02.png,motor
l04/l04-012/l04-012-04-06.png,thank
a01/a01-014/a01-014-08-01.png,chief
m06/m06-083/m06-083-00-05.png,serve
a02/a02-111/a02-111-02-02.png,views
e06/e06-026/e06-026-01-02.png,these
b06/b06-027/b06-027-09-01.png,great
f07/f07-039a/f07-039a-03-03.png,there
g06/g06-031c/g06-031c-04-03.png,great
g06/g06-011g/g06-011g-00-05.png,month
g06/g06-037h/g06-037h-09-05.png,shown
p03/p03-185/p03-185-06-04.png,which
g06/g06-011a/g06-011a-04-09.png,tired
r06/r06-126/r06-126-00-04.png,chose
a02/a02-012/a02-012-03-04.png,since
r03/r03-053/r03-053-04-03.png,muddy
h04/h04-082/h04-082-01-00.png,years
e01/e01-032/e01-032-02-02.png,touch
m01/m01-090/m01-090-03-02.png,again
k02/k02-018/k02-018-01-00.png,curry
g02/g02-065/g02-065-03-01.png,blood
e04/e04-127/e04-127-03-03.png,least
k04/k04-136/k04-136-08-00.png,heard
l04/l04-136/l04-136-03-02.png,might
g07/g07-022a/g07-022a-03-01.png,Gamba
g06/g06-031c/g06-031c-00-05.png,event
g04/g04-101/g04-101-00-05.png,those
f04/f04-093/f04-093-08-04.png,close
k02/k02-097/k02-097-04-01.png,quite
f01/f01-147/f01-147-00-02.png,never
m04/m04-030/m04-030-04-00.png,heart
g06/g06-047d/g06-047d-03-06.png,among
e04/e04-011/e04-011-04-07.png,piece
g02/g02-059/g02-059-04-07.png,walls
f07/f07-000/f07-000-06-00.png,dance
e01/e01-018/e01-018-05-06.png,shoes
h04/h04-071/h04-071-03-09.png,foods
g06/g06-047o/g06-047o-03-04.png,human
f02/f02-044/f02-044-05-05.png,first
c03/c03-096f/c03-096f-07-04.png,oddly
b04/b04-128/b04-128-02-02.png,staid
m02/m02-066/m02-066-01-08.png,storm
h07/h07-007/h07-007-05-04.png,towns
p02/p02-144/p02-144-09-02.png,sense
l04/l04-153/l04-153-04-03.png,spoke
m04/m04-209/m04-209-02-10.png,would
a06/a06-128/a06-128-00-00.png,Banks
n06/n06-100/n06-100-00-04.png,start
j07/j07-009/j07-009-03-04.png,sides
a04/a04-096/a04-096-06-00.png,there
c01/c01-066/c01-066-04-01.png,bones
g07/g07-000b/g07-000b-06-07.png,their
h06/h06-000/h06-000-05-00.png,gives
a01/a01-011u/a01-011u-02-06.png,Harry
c03/c03-087a/c03-087a-06-07.png,faith
k03/k03-164/k03-164-04-07.png,still
a01/a01-117/a01-117-09-05.png,eight
r03/r03-050/r03-050-01-05.png,dusty
j01/j01-066/j01-066-02-01.png,after
b01/b01-023/b01-023-02-05.png,world
d06/d06-060/d06-060-08-03.png,which
a04/a04-015/a04-015-04-00.png,close
c02/c02-007/c02-007-05-04.png,wrote
n04/n04-060/n04-060-00-04.png,large
g06/g06-045n/g06-045n-00-06.png,first
r06/r06-106/r06-106-04-05.png,dress
a02/a02-078/a02-078-04-00.png,Party
j04/j04-035/j04-035-04-00.png,which
g06/g06-026b/g06-026b-06-01.png,Whigs
b04/b04-195/b04-195-04-01.png,vital
m06/m06-019/m06-019-05-05.png,Heavy
n02/n02-000/n02-000-07-04.png,drink
f07/f07-016/f07-016-02-01.png,their
a05/a05-039/a05-039-03-04.png,party
c04/c04-050/c04-050-07-01.png,farce
f07/f07-088a/f07-088a-00-02.png,study
g06/g06-011l/g06-011l-05-12.png,other
g06/g06-050a/g06-050a-00-01.png,first
f01/f01-070/f01-070-04-03.png,basis
c03/c03-081c/c03-081c-05-01.png,makes
g07/g07-022a/g07-022a-02-02.png,visit
n04/n04-156/n04-156-01-03.png,bring
k02/k02-053/k02-053-05-05.png,waist
g06/g06-045d/g06-045d-05-03.png,under
a03/a03-059/a03-059-01-05.png,about
a01/a01-091u/a01-091u-00-08.png,doubt
f07/f07-024a/f07-024a-06-03.png,Above
g04/g04-081/g04-081-04-08.png,house
l01/l01-187/l01-187-00-09.png,could
n04/n04-048/n04-048-06-06.png,known
g07/g07-047/g07-047-09-04.png,Leigh
d06/d06-107/d06-107-05-04.png,their
g04/g04-022/g04-022-00-02.png,First
a05/a05-004/a05-004-05-04.png,would
g06/g06-011n/g06-011n-06-01.png,seems
b05/b05-083/b05-083-03-02.png,would
r02/r02-137/r02-137-05-01.png,round
k03/k03-152/k03-152-04-02.png,stuff
d05/d05-013/d05-013-03-06.png,hands
g06/g06-037f/g06-037f-00-01.png,grant
l04/l04-000/l04-000-04-03.png,hands
g04/g04-060/g04-060-04-02.png,after
f04/f04-068/f04-068-02-00.png,which
a03/a03-023/a03-023-09-04.png,miles
a03/a03-034/a03-034-05-06.png,their
h07/h07-040b/h07-040b-09-03.png,cases
m03/m03-020/m03-020-03-05.png,where
k07/k07-085/k07-085-06-10.png,arose
e07/e07-066/e07-066-08-04.png,alive
h01/h01-030/h01-030-02-01.png,count
n06/n06-182/n06-182-06-04.png,guess
e01/e01-018/e01-018-03-03.png,about
l04/l04-130/l04-130-03-08.png,known
f04/f04-061/f04-061-04-03.png,smoke
h04/h04-074/h04-074-07-01.png,needs
c04/c04-050/c04-050-07-03.png,night
h07/h07-030/h07-030-07-00.png,shops
f04/f04-083/f04-083-02-04.png,later
k04/k04-103/k04-103-01-02.png,built
k04/k04-163/k04-163-05-06.png,which
d06/d06-011/d06-011-07-05.png,shall
m01/m01-104/m01-104-01-09.png,minds
f04/f04-079/f04-079-06-02.png,being
g06/g06-037g/g06-037g-07-06.png,shown
g07/g07-022a/g07-022a-01-04.png,Byron
g06/g06-011c/g06-011c-04-10.png,going
r02/r02-003/r02-003-01-05.png,which
l07/l07-135/l07-135-03-00.png,fifty
c02/c02-000/c02-000-08-08.png,years
a04/a04-072/a04-072-10-01.png,other
n04/n04-009/n04-009-00-06.png,spent
e01/e01-029/e01-029-05-03.png,three
b04/b04-004/b04-004-06-03.png,could
f02/f02-030/f02-030-01-08.png,sixty
a05/a05-094/a05-094-09-01.png,Press
a06/a06-000/a06-000-00-02.png,LLOYD
a04/a04-099/a04-099-09-04.png,which
b01/b01-084/b01-084-07-03.png,their
a03/a03-073/a03-073-06-06.png,space
m06/m06-091/m06-091-03-12.png,Bondi
c03/c03-021f/c03-021f-00-01.png,Fanny
k07/k07-134/k07-134-00-08.png,teach
n04/n04-000/n04-000-00-07.png,think
r06/r06-044/r06-044-03-02.png,after
n03/n03-064/n03-064-04-06.png,would
c03/c03-016e/c03-016e-10-04.png,sails
m01/m01-090/m01-090-00-10.png,voice
g06/g06-018k/g06-018k-03-00.png,usual
r03/r03-090/r03-090-04-02.png,fifty
a02/a02-008/a02-008-00-00.png,Seven
d06/d06-008/d06-008-06-03.png,child
n04/n04-048/n04-048-05-05.png,drink
f07/f07-021a/f07-021a-06-08.png,after
j06/j06-014/j06-014-06-05.png,think
a06/a06-000/a06-000-00-07.png,plans
g07/g07-077a/g07-077a-02-02.png,aware
b02/b02-045/b02-045-00-03.png,which
b06/b06-090/b06-090-01-03.png,basis
b04/b04-066/b04-066-05-01.png,right
n06/n06-175/n06-175-05-04.png,their
b06/b06-087/b06-087-07-03.png,bases
c06/c06-076/c06-076-01-00.png,thing
a01/a01-091u/a01-091u-02-00.png,their
c03/c03-094f/c03-094f-07-02.png,moods
g03/g03-000/g03-000-01-02.png,spite
g07/g07-030/g07-030-03-06.png,never
h04/h04-061/h04-061-02-04.png,child
g06/g06-026c/g06-026c-00-03.png,truly
c06/c06-080/c06-080-02-01.png,thing
b01/b01-132/b01-132-00-01.png,shock
e06/e06-037/e06-037-10-05.png,scope
a05/a05-000/a05-000-01-03.png,March
l03/l03-008/l03-008-01-06.png,their
g06/g06-037k/g06-037k-00-10.png,false
e06/e06-003/e06-003-10-02.png,spawn
n02/n02-146/n02-146-00-13.png,still
b01/b01-094/b01-094-02-00.png,would
a01/a01-122u/a01-122u-03-00.png,Brown
g06/g06-018c/g06-018c-00-09.png,Pearl
h02/h02-017/h02-017-02-10.png,which
c06/c06-076/c06-076-09-07.png,stunt
n04/n04-039/n04-039-04-07.png,times
h07/h07-066a/h07-066a-02-04.png,towns
c03/c03-000a/c03-000a-01-04.png,Honey
k04/k04-093/k04-093-04-00.png,Lucia
p02/p02-131/p02-131-04-02.png,marry
e02/e02-086/e02-086-00-05.png,tools
e07/e07-083/e07-083-08-00.png,which
p01/p01-147/p01-147-03-08.png,might
r06/r06-111/r06-111-05-02.png,large
c02/c02-056/c02-056-04-02.png,light
m02/m02-080/m02-080-04-00.png,plump
d04/d04-032/d04-032-06-01.png,Light
c06/c06-128/c06-128-05-04.png,sound
a04/a04-096/a04-096-09-01.png,alone
k04/k04-010/k04-010-05-08.png,mount
h07/h07-040b/h07-040b-07-03.png,shops
g07/g07-000b/g07-000b-02-08.png,Count
f04/f04-083/f04-083-05-07.png,Money
a01/a01-113/a01-113-04-03.png,jeers
j04/j04-076/j04-076-03-01.png,thick
r02/r02-065/r02-065-04-07.png,legal
a02/a02-082/a02-082-06-06.png,month
c03/c03-081c/c03-081c-03-00.png,about
c03/c03-007a/c03-007a-01-00.png,taken
l04/l04-141/l04-141-00-07.png,coast
r06/r06-130/r06-130-08-05.png,right
h07/h07-054a/h07-054a-02-05.png,towns
f01/f01-135/f01-135-05-02.png,there
n03/n03-106/n03-106-03-01.png,seems
m02/m02-052/m02-052-06-01.png,Stamp
d01/d01-080/d01-080-06-07.png,which
a06/a06-134/a06-134-02-07.png,false
n03/n03-120/n03-120-00-07.png,waves
f07/f07-009/f07-009-05-03.png,those
e07/e07-079/e07-079-07-05.png,there
f04/f04-004/f04-004-05-02.png,bride
f07/f07-006/f07-006-03-01.png,still
a04/a04-054/a04-054-01-05.png,Union
d06/d06-060/d06-060-06-01.png,major
n02/n02-016/n02-016-07-01.png,anger
c06/c06-052/c06-052-01-04.png,March
b06/b06-045/b06-045-02-07.png,unity
n06/n06-201/n06-201-02-03.png,bunch
c03/c03-003a/c03-003a-05-10.png,which
n01/n01-031/n01-031-08-02.png,ahead
g06/g06-011o/g06-011o-03-17.png,great
h07/h07-066a/h07-066a-05-00.png,total
f07/f07-024b/f07-024b-04-03.png,grill
b03/b03-109/b03-109-00-03.png,shown
d04/d04-021/d04-021-01-00.png,books
r03/r03-050/r03-050-01-09.png,black
a04/a04-050/a04-050-04-04.png,Party
f07/f07-096/f07-096-05-03.png,baked
b04/b04-066/b04-066-04-06.png,usual
n06/n06-148/n06-148-03-06.png,ready
c03/c03-003c/c03-003c-02-00.png,again
f07/f07-084a/f07-084a-10-04.png,herbs
n02/n02-045/n02-045-02-05.png,wrong
l07/l07-176/l07-176-04-00.png,going
f07/f07-084a/f07-084a-10-01.png,outdo
c03/c03-096b/c03-096b-00-07.png,arose
b01/b01-033/b01-033-01-01.png,visit
e01/e01-035/e01-035-03-05.png,girls
c03/c03-021e/c03-021e-07-01.png,gives
b05/b05-079/b05-079-02-02.png,after
g06/g06-042i/g06-042i-03-10.png,known
m04/m04-061/m04-061-04-01.png,scour
g04/g04-043/g04-043-04-03.png,House
g06/g06-011m/g06-011m-00-07.png,still
m01/m01-038/m01-038-03-02.png,along
a01/a01-049u/a01-049u-07-03.png,today
g06/g06-045o/g06-045o-05-04.png,Italy
n04/n04-022/n04-022-07-04.png,other
a01/a01-058u/a01-058u-04-01.png,offer
a02/a02-020/a02-020-01-02.png,Paris
n01/n01-031/n01-031-03-06.png,right
f07/f07-081a/f07-081a-04-06.png,their
n04/n04-183/n04-183-03-03.png,There
n02/n02-151/n02-151-00-00.png,Their
g06/g06-045h/g06-045h-03-03.png,being
n04/n04-015/n04-015-05-08.png,shall
e06/e06-030/e06-030-00-05.png,other
a01/a01-014x/a01-014x-02-06.png,night
a03/a03-006/a03-006-05-05.png,these
m06/m06-098/m06-098-06-01.png,night
g06/g06-050f/g06-050f-00-01.png,first
h07/h07-007/h07-007-00-00.png,There
g06/g06-042b/g06-042b-04-04.png,point
b04/b04-187/b04-187-02-00.png,Platt
b05/b05-098/b05-098-06-01.png,under
k04/k04-010/k04-010-07-04.png,aware
a04/a04-010/a04-010-01-01.png,House
k02/k02-023/k02-023-04-05.png,since
a04/a04-023/a04-023-04-00.png,State
g04/g04-098/g04-098-04-00.png,years
d06/d06-003/d06-003-03-03.png,child
g01/g01-067/g01-067-04-02.png,where
c03/c03-016a/c03-016a-00-01.png,there
l04/l04-005/l04-005-02-08.png,times
g04/g04-043/g04-043-07-09.png,place
a01/a01-122/a01-122-04-07.png,today
g06/g06-031n/g06-031n-07-05.png,House
n03/n03-082/n03-082-07-00.png,drown
g04/g04-088/g04-088-08-01.png,which
b04/b04-066/b04-066-02-00.png,ready
g07/g07-044/g07-044-01-00.png,Leigh
p03/p03-096/p03-096-00-08.png,Nigel
j04/j04-046/j04-046-09-01.png,after
g06/g06-047o/g06-047o-07-00.png,litan
g06/g06-031i/g06-031i-05-00.png,House
g06/g06-042r/g06-042r-02-03.png,early
h02/h02-012/h02-012-04-04.png,asked
c03/c03-084e/c03-084e-00-01.png,Bryan
d06/d06-027/d06-027-01-01.png,human
g01/g01-012/g01-012-00-05.png,going
b04/b04-020/b04-020-05-01.png,wives
b04/b04-004/b04-004-02-03.png,Congo
p02/p02-000/p02-000-00-00.png,There
m03/m03-118/m03-118-04-06.png,clean
b03/b03-087/b03-087-00-06.png,given
a05/a05-069/a05-069-04-04.png,voice
r06/r06-018/r06-018-02-01.png,water
c02/c02-049/c02-049-06-03.png,start
d01/d01-118/d01-118-01-02.png,bulky
r02/r02-078/r02-078-03-02.png,night
n06/n06-133/n06-133-02-00.png,shack
a02/a02-042/a02-042-06-01.png,react
f07/f07-021b/f07-021b-02-08.png,water
e06/e06-030/e06-030-00-01.png,winds
f07/f07-101a/f07-101a-01-05.png,DINED
g05/g05-087/g05-087-02-06.png,might
b04/b04-121/b04-121-03-04.png,chaos
g07/g07-026a/g07-026a-00-03.png,Byron
b06/b06-087/b06-087-08-06.png,other
p03/p03-069/p03-069-05-09.png,woman
k04/k04-033/k04-033-06-00.png,found
m04/m04-078/m04-078-06-05.png,earth
b02/b02-013/b02-013-09-03.png,basis
g06/g06-011f/g06-011f-02-07.png,Pearl
k04/k04-054/k04-054-03-00.png,alone
f07/f07-021b/f07-021b-04-01.png,their
b04/b04-075/b04-075-05-04.png,other
r02/r02-065/r02-065-04-06.png,still
e02/e02-018/e02-018-00-05.png,marks
p03/p03-080/p03-080-01-01.png,Diana
n03/n03-066/n03-066-05-08.png,judge
n04/n04-183/n04-183-00-13.png,going
r02/r02-006/r02-006-00-02.png,point
a06/a06-141/a06-141-02-06.png,other
a02/a02-004/a02-004-10-01.png,their
c06/c06-052/c06-052-01-09.png,Still
a01/a01-007x/a01-007x-03-04.png,while
h04/h04-025/h04-025-00-10.png,above
b04/b04-128/b04-128-06-01.png,faith
j04/j04-008/j04-008-02-00.png,after
g06/g06-042p/g06-042p-01-06.png,found
g06/g06-011g/g06-011g-02-12.png,wrote
p06/p06-042/p06-042-00-03.png,spoke
k04/k04-054/k04-054-01-01.png,moved
d04/d04-050/d04-050-01-12.png,heart
d04/d04-071/d04-071-04-02.png,swear
h01/h01-018/h01-018-01-04.png,other
b05/b05-074/b05-074-08-01.png,death
g06/g06-037n/g06-037n-04-00.png,While
c03/c03-016c/c03-016c-09-04.png,child
m03/m03-118/m03-118-00-04.png,Caine
g06/g06-037c/g06-037c-07-07.png,which
n01/n01-009/n01-009-03-06.png,might
m04/m04-216/m04-216-00-06.png,taken
c03/c03-021d/c03-021d-08-09.png,while
h06/h06-092/h06-092-07-02.png,which
f07/f07-000/f07-000-06-05.png,would
g06/g06-050i/g06-050i-03-05.png,found
c06/c06-116/c06-116-00-00.png,Susan
g06/g06-011a/g06-011a-03-08.png,wrote
g04/g04-026/g04-026-02-12.png,quite
f07/f07-046b/f07-046b-00-00.png,Among
l04/l04-179/l04-179-01-02.png,Roddy
b01/b01-038/b01-038-07-05.png,terms
j04/j04-046/j04-046-04-03.png,until
k07/k07-122/k07-122-04-07.png,twist
m01/m01-000/m01-000-04-02.png,still
n04/n04-031/n04-031-06-06.png,taken
b04/b04-047/b04-047-01-06.png,ruler
c04/c04-044/c04-044-08-02.png,after
m01/m01-100/m01-100-02-08.png,visit
d01/d01-118/d01-118-06-08.png,glued
g07/g07-007a/g07-007a-10-01.png,VALUE
e01/e01-119/e01-119-00-07.png,under
h07/h07-025a/h07-025a-06-01.png,every
p02/p02-101/p02-101-07-02.png,smile
g06/g06-026r/g06-026r-00-03.png,truly
c06/c06-076/c06-076-05-00.png,clear
j01/j01-045/j01-045-04-00.png,solid
g06/g06-031p/g06-031p-05-05.png,which
c03/c03-087b/c03-087b-05-01.png,could
c04/c04-039/c04-039-02-01.png,Drama
r06/r06-049/r06-049-00-02.png,house
k02/k02-062/k02-062-08-06.png,about
